supermarket,product_code,category,name,price,lastUpdate,subcategory
Eroski,12534038,1,"Aceite oliva virgen extra OLEOESTEPA, botella 75 cl","12,87",1743108171.659854,estandar
Eroski,25976465,1,"Aceite de oliva virgen GUILLEN GRAN SELECCIÓN, botella 50 cl","3,49",1743108171.670662,estandar
Eroski,22517106,1,"Aceite oliva v. extra Don Arroniz TRUJAL TUDELA, botella 50 cl","5,99",1743108171.681605,estandar
Eroski,19330166,1,"Aceite oliva v. extra picual eco DUERNAS Oleum, botella 50 cl","10,15",1743108171.693029,estandar
Eroski,18867226,1,"Aceite de oliva virgen extra SAQURA, botella 50 cl","9,89",1743108171.704662,estandar
Eroski,25493735,1,"Aceite oliva virgen extra DOP SIERRA DE CAZORLA, botella 50 cl","8,41",1743108171.715589,estandar
Eroski,17168006,1,"Aceite de oliva virgen extra al ajo LA ESPAÑOLA, botella 25 cl","3,69",1743108171.726369,estandar
Eroski,17191180,1,"Aceite de oliva v. extra D.O. SEÑORÍO DE SEGURA, botella 50 cl","7,55",1743108171.7371,estandar
Eroski,17168030,1,"Aceite de oliva virgen extra albahaca LA ESPAÑOLA, botella 25 cl","3,95",1743108171.747815,estandar
Eroski,19828094,1,"Aceite oliva virgen extra COOSUR GRAN SELECCIÓN, botella 75 cl","7,75",1743108171.758334,estandar
Eroski,163329,1,"Aceite de oliva virgen extra NUÑEZ PRADO, botella 50 cl","11,78",1743108171.769179,estandar
Eroski,17168014,1,"Aceite de oliva virgen extra guind. LA ESPAÑOLA, botella 25 cl","3,69",1743108171.780036,estandar
Eroski,26603944,1,"Aceite oliva v. extra arbequina HACIENDA GUZMAN, botella 50 cl","16,26",1743108171.790709,estandar
Eroski,23862287,1,"Aceite de girasol KOIPESOL, spray 150 ml","2,25",1743108171.801486,estandar
Eroski,18871053,1,"Aceite de oliva virgen extra ALMENARA, botella 500 ml","8,42",1743108171.812354,estandar
Eroski,26603936,1,"Aceite de oliva virgen extra COOSUR, spray 40 cl","4,99",1743108171.822994,estandar
Eroski,19678606,1,"Aceite oliva virgen extra Nº 3 ELIZONDO, botella 50 cl","15,35",1743108171.833647,estandar
Eroski,12533972,1,"Aceite de oliva virgen extra OLEOESTEPA, lata 2,5 litros","34,63",1743108171.844759,estandar
Eroski,18660787,1,"Aceite de oliva virgen extra Arroniz-Arbe. NEKEAS, botella 50 cl","7,35",1743108171.856116,estandar
Eroski,24887317,1,"Aceite oliva virgen extra Berasategui LA ESPAÑOLA, botella 50 cl","5,99",1743108171.866799,estandar
Eroski,21757679,1,"Aceite aguacate virgen extra LA ESPAÑOLA SOY PLUS, botella 25 cl","3,99",1743108171.87786,estandar
Eroski,20975488,1,"Aceite virgen ext. gourmet hojiblanca LA ESPAÑOLA, botella 50 cl","5,99",1743108171.889005,estandar
Eroski,25505439,1,"Aceite de trufa LA ESPAÑOLA, spray 200 ml","3,49",1743108171.900165,estandar
Eroski,25956871,1,"Aceite de oliva picante LA ESPAÑOLA, spray 200 ml","3,49",1743108171.91116,estandar
Eroski,26687830,1,"Aceite aove cosecha temprana COOSUR SQUIZZ, botella 620 ml","5,29",1743108171.921806,estandar
Eroski,17315391,1,"Aceite de oliva v. extra PALACIO de los OLIVOS, botella 25 cl","4,95",1743108171.932634,estandar
Eroski,18867804,1,"Aceite de oliva virgen extra OLIVAR DE SEGURA, botella 1 litro","12,23",1743108171.943525,estandar
Eroski,26603928,1,"Aceite de oliva virgen extra COOSUR, botella 50 cl","4,49",1743108171.954184,estandar
Eroski,937706,1,"Aceite de oliva virgen Picual BORGES, botella 75 cl","11,29",1743108171.964987,estandar
Eroski,16953358,1,"Aceite de oliva virgen extra monodosis LA ESPAÑOLA, pack 5x20 ml","1,59",1743108171.975855,estandar
Eroski,17168089,1,"Aceite oliva virgen extra H. GUZMAN R. Familia, botella 50 cl","16,95",1743108171.987052,estandar
Eroski,9191438,1,"Aceite de oliva virgen extra BORGES, botella 1 litro","12,99",1743108171.999006,estandar
Eroski,16813982,1,"Aceite oliva virgen Siurana MAS TARRÉS, botella 500 ml","11,59",1743108172.029289,estandar
Eroski,17150467,1,"Aceite oliva v. extra Hojiblanca D.O. OLEOESTEPA, botella 50 cl","9,86",1743108172.040794,estandar
Eroski,17150509,1,"Aceite de oliva v. extra Arb. D.O. Estepa OLEOES., botella 50 cl","9,86",1743108172.052009,estandar
Eroski,26202911,1,"Aceite de oliva virgen extra eco LA JIENENSE, botella 50 cl","9,49",1743108172.062801,estandar
Eroski,26687855,1,"Aceite oliva virgen extra squizz salteo COOSUR, botella 620 ml","4,99",1743108172.073839,estandar
Eroski,3388055,1,"Aceite de oliva virgen ecológico BORGES, botella 50 cl","7,09",1743108172.085108,estandar
Eroski,24196321,1,"Aceite de oliva virgen extra CORTIJO DE OLBEDA, botella 50 cl","7,27",1743108172.095719,estandar
Eroski,24196313,1,"Aceite de oliva virgen extra CAZORLIVA, botella 50 cl","7,17",1743108172.106291,estandar
Eroski,25956889,1,"Aceite de semilla para wok LA ESPAÑOLA, spray 200 ml","2,49",1743108172.117272,estandar
Eroski,23545056,1,"Aceite de oliva virgen extra eco BORGES NATURA, botella 1 litro","13,89",1743108172.127887,estandar
Eroski,25956863,1,"Aceite de oliva barbacoa LA ESPAÑOLA, spray 200 ml","3,49",1743108172.138719,estandar
Eroski,26603910,1,"Aceite oliva virgen extra O. Centenatios COOSUR, botella 1 litro","5,99",1743108172.1495,estandar
Eroski,684555,1,"Aceite de maíz KOIPE Asua, botella 1 litro","2,99",1743108182.74526,estandar
Eroski,25494600,1,"Aceite 5 semillas KOIPE, botella 75 cl","1,89",1743108182.75835,estandar
Eroski,26202937,1,"Aceite de semillas especial aliños KOIPE, botella 75 cl","2,59",1743108182.770054,estandar
Eroski,23892037,1,"Aceite de orujo de oliva MIL OLIVAS, botella 1 litro","3,79",1743108182.782159,estandar
Eroski,955047,1,"Aceite de semillas Fenómeno LA MASÍA, botella 1 litro","2,40",1743108182.793633,estandar
Eroski,684555,1,"Aceite de maíz KOIPE Asua, botella 1 litro","2,99",1743108192.586856,estandar
Eroski,25494600,1,"Aceite 5 semillas KOIPE, botella 75 cl","1,89",1743108192.605588,estandar
Eroski,26202937,1,"Aceite de semillas especial aliños KOIPE, botella 75 cl","2,59",1743108192.619766,estandar
Eroski,23892037,1,"Aceite de orujo de oliva MIL OLIVAS, botella 1 litro","3,79",1743108192.632536,estandar
Eroski,955047,1,"Aceite de semillas Fenómeno LA MASÍA, botella 1 litro","2,40",1743108192.644109,estandar
Eroski,170316,35,"Harina de trigo extra GALLO, paquete 1 kg","1,47",1743108407.893542,estandar
Eroski,17694985,35,"Harina de maíz MAIZENA, caja 400 g","3,09",1743108407.906816,estandar
Eroski,362442,35,"Harina de trigo EROSKI BASIC, paquete 1 kg","0,72",1743108407.918377,estandar
Eroski,383810,35,"Harina de repostería GALLO, paquete 1 kg","1,65",1743108407.929545,estandar
Eroski,20153292,35,"Harina de fuerza EROSKI, paquete 1 kg","0,95",1743108407.940815,estandar
Eroski,2570935,35,"Harina de maíz PAN, paquete 1 kg","2,55",1743108407.951951,estandar
