supermarket,product_code,category,name,price,lastUpdate,subcategory
Mercadona,13204,14,Cacao soluble instantáneo Nesquik,6.95,1742775899.309546,estandar
Mercadona,13216,14,Cacao soluble instantáneo Nesquik,3.95,1742775899.310096,estandar
Mercadona,13006,14,Cacao soluble cero ColaCao,4.39,1742775899.310197,estandar
Mercadona,13021,14,Cacao soluble ColaCao original,5.99,1742775899.310269,estandar
Mercadona,13019,14,Cacao soluble ColaCao original,4.39,1742775899.31033,estandar
Mercadona,8914,14,Cacao soluble instantáneo Hacendado,2.70,1742775899.310388,estandar
Mercadona,35513,14,Cacao soluble Hacendado,4.20,1742775899.310449,estandar
Mercadona,12519,14,Cacao soluble Hacendado,2.60,1742775899.310503,estandar
Mercadona,86469,14,Cacao soluble ColaCao original,16.99,1742775899.310554,estandar
Mercadona,22849,14,Cacao soluble 0% azúcares añadidos Hacendado,4.05,1742775899.310614,estandar
Mercadona,67739,14,Cacao soluble instantáneo Nesquik,13.89,1742775899.310745,estandar
Mercadona,23231,14,Cacao soluble en sobres Hacendado,1.40,1742775899.310823,estandar
Mercadona,8911,14,Cacao soluble instantáneo Hacendado,4.05,1742775899.310888,estandar
Mercadona,22580,14,Cacao puro en polvo La Chocolatera,4.15,1742775899.310951,estandar
Mercadona,12017,14,Cacao en polvo a la taza Valor,3.75,1742775899.311017,estandar
Mercadona,10005,14,Chocolate líquido a la taza Hacendado,2.35,1742775899.311079,estandar
Mercadona,12129,14,Chocolate para hacer a la taza Valor,4.50,1742775899.311138,estandar
Mercadona,12585,14,Cacao en polvo a la taza Hacendado,1.70,1742775899.311196,estandar
Mercadona,10350,14,Café en cápsula extra fuerte Hacendado,3.65,1742775950.590772,estandar
Mercadona,10355,14,Café en cápsula descafeinado Hacendado,3.65,1742775950.590924,estandar
Mercadona,9847,14,Café en cápsula Colombia Hacendado,3.65,1742775950.591278,estandar
Mercadona,10352,14,Café en cápsula espresso Hacendado,3.65,1742775950.591332,estandar
Mercadona,10351,14,Café en cápsula ristretto Hacendado,3.65,1742775950.59138,estandar
Mercadona,52774,14,Café en cápsulas doble espresso Hacendado,3.65,1742775950.591426,estandar
Mercadona,13596,14,Café en cápsula descafeinado espresso Hacendado,3.65,1742775950.59147,estandar
Mercadona,11931,14,Café en cápsula espresso intenso Dolce Gusto,5.20,1742775950.591527,estandar
Mercadona,13636,14,Café en cápsula extra forte Hacendado,3.30,1742775950.591572,estandar
Mercadona,13635,14,Café en cápsula forte Hacendado,3.30,1742775950.591614,estandar
Mercadona,13634,14,Café en cápsula classic Hacendado,3.30,1742775950.591656,estandar
Mercadona,11869,14,Café en cápsula descafeinado espresso intenso Dolce Gusto,5.20,1742775950.591701,estandar
Mercadona,11801,14,Café con leche en cápsula Dolce Gusto,5.20,1742775950.591742,estandar
Mercadona,86348,14,Café con leche en cápsula Hacendado,3.30,1742775950.591787,estandar
Mercadona,11918,14,Café en cápsula ristretto napoli Dolce Gusto,5.20,1742775950.591828,estandar
Mercadona,11785,14,Café en cápsula cortado Dolce Gusto,5.20,1742775950.59187,estandar
Mercadona,23293,14,Café en cápsula descafeinado Hacendado,3.30,1742775950.59191,estandar
Mercadona,67659,14,Café cortado en cápsula Hacendado,3.30,1742775950.59195,estandar
Mercadona,23405,14,Café con leche en cápsula descafeinado Hacendado,3.30,1742775950.59199,estandar
Mercadona,23404,14,Cortado en cápsula descafeinado Hacendado,3.30,1742775950.592031,estandar
Mercadona,22801,14,Café en cápsula doble espresso Hacendado,3.30,1742775950.592071,estandar
Mercadona,52775,14,Café en cápsula cappuccino Hacendado,3.30,1742775950.592111,estandar
Mercadona,11873,14,Café en cápsula espresso Tassimo,5.89,1742775950.592157,estandar
Mercadona,11872,14,Café en cápsula largo Tassimo,5.89,1742775950.592203,estandar
Mercadona,11875,14,Café en cápsula cortado Tassimo,5.89,1742775950.592244,estandar
Mercadona,11874,14,Café en cápsula descafeinado Tassimo,5.89,1742775950.592284,estandar
Mercadona,11871,14,Café con leche en cápsula Tassimo,5.89,1742775950.592325,estandar
Mercadona,11770,14,Café monodosis natural Hacendado,2.75,1742775950.592369,estandar
Mercadona,11730,14,Café monodosis mezcla Hacendado,3.20,1742775950.592414,estandar
Mercadona,11777,14,Café monodosis descafeinado natural Hacendado,2.95,1742775950.592456,estandar
Mercadona,11178,14,Café molido natural Hacendado,4.60,1742775981.952431,estandar
Mercadona,11172,14,Café molido natural Hacendado,2.35,1742775981.952973,estandar
Mercadona,15922,14,Café molido mezcla fuerte Hacendado,4.60,1742775981.953415,estandar
Mercadona,15923,14,Café molido mezcla fuerte Hacendado,2.35,1742775981.953577,estandar
Mercadona,13700,14,Café molido natural fuerte Hacendado,4.35,1742775981.953665,estandar
Mercadona,11171,14,Café molido natural fuerte Hacendado,2.20,1742775981.953739,estandar
Mercadona,13593,14,Café molido descafeinado natural Hacendado,4.95,1742775981.953826,estandar
Mercadona,13592,14,Café molido descafeinado natural Hacendado,2.55,1742775981.953916,estandar
Mercadona,11719,14,Café molido descafeinado mezcla Hacendado,4.95,1742775981.954003,estandar
Mercadona,11711,14,Café molido descafeinado mezcla Hacendado,2.55,1742775981.954089,estandar
Mercadona,11714,14,Café molido natural Hacendado Espresso,3.10,1742775981.954171,estandar
Mercadona,11752,14,Café molido mezcla Hacendado Espresso,3.10,1742775981.954242,estandar
Mercadona,11715,14,Café molido Colombia Hacendado,3.50,1742775981.954315,estandar
Mercadona,11744,14,Café molido descafeinado Hacendado Espresso,3.50,1742775981.954389,estandar
Mercadona,11845,14,Café molido mezcla Marcilla crème express,4.95,1742775981.954463,estandar
Mercadona,11847,14,Café molido mezcla Marcilla gran aroma,4.80,1742775981.954532,estandar
Mercadona,13594,14,Café en grano natural Hacendado,10.45,1742775981.954603,estandar
Mercadona,11007,14,Café en grano mezcla fuerte Hacendado,10.45,1742775981.954679,estandar
Mercadona,52491,14,Café en grano Hacendado descafeinado natural,10.95,1742775981.954747,estandar
Mercadona,11020,14,Café en grano torrefacto Hacendado,5.65,1742775981.954816,estandar
Mercadona,11077,14,Café en grano extra fuerte Hacendado,9.80,1742775981.954885,estandar
Mercadona,22163,14,Café soluble Classic Hacendado,3.95,1742775994.753838,estandar
Mercadona,22718,14,Café soluble Classic Hacendado,2.60,1742775994.753992,estandar
Mercadona,11049,14,Café soluble Classic Hacendado en sobres,1.10,1742775994.754307,estandar
Mercadona,11136,14,Café soluble natural Nescafé classic,7.85,1742775994.754363,estandar
Mercadona,11111,14,Café soluble natural Nescafé classic,4.95,1742775994.754416,estandar
Mercadona,22164,14,Café soluble descafeinado Hacendado,4.25,1742775994.754469,estandar
Mercadona,22719,14,Café soluble descafeinado Hacendado,2.80,1742775994.754528,estandar
Mercadona,11051,14,Café soluble en sobres descafeinado Hacendado,1.20,1742775994.754577,estandar
Mercadona,11101,14,Café soluble descafeinado Nescafé classic,7.85,1742775994.754625,estandar
Mercadona,11104,14,Café soluble descafeinado Nescafé classic,4.95,1742775994.754671,estandar
Mercadona,11123,14,Café soluble Espresso Creme Hacendado,2.90,1742775994.754718,estandar
Mercadona,23406,14,Café soluble cappuccino Hacendado,2.75,1742775994.754764,estandar
Mercadona,67660,14,Café soluble cappuccino caramelo Hacendado,3.00,1742775994.754821,estandar
Mercadona,52732,14,Café soluble Selection Hacendado,3.90,1742775994.75487,estandar
Mercadona,10666,14,Café con leche cappuccino Hacendado,0.85,1742775994.754917,estandar
Mercadona,10642,14,Café con leche light sin lactosa Hacendado,0.85,1742775994.754962,Sin lactosa
Mercadona,10644,14,Café con leche espresso Hacendado,0.85,1742775994.755009,estandar
Mercadona,10672,14,Café con leche descafeinado Hacendado,0.85,1742775994.755054,estandar
Mercadona,10449,14,Crema de leche para café Campina,1.30,1742775994.755099,estandar
Mercadona,11187,14,Cereales solubles con achicoria Hacendado,2.15,1742775994.755145,estandar
Mercadona,60515,14,Filtros de café para cafeteras tamaño 2 y 4 Bosque Verde,1.95,1742775994.7552,estandar
Mercadona,13651,14,Té verde Hacendado,0.75,1742776000.38684,estandar
Mercadona,11054,14,Té rojo Hacendado,1.15,1742776000.387107,estandar
Mercadona,11433,14,Té Chai Hacendado,1.40,1742776000.387537,estandar
Mercadona,52967,14,Té negro PG tips,2.60,1742776000.387625,estandar
Mercadona,35727,14,Té negro con canela Hacendado,1.40,1742776000.3877,estandar
Mercadona,11440,14,Té Matcha en polvo Hacendado,3.20,1742776000.387772,estandar
Mercadona,8804,14,Té negro Hacendado,0.85,1742776000.387842,estandar
Mercadona,11175,14,Té verde con hierbabuena Hacendado,1.35,1742776000.38791,estandar
Mercadona,11168,14,Infusión Manzanilla Hacendado,0.55,1742776000.38798,estandar
Mercadona,60671,14,Infusión Menta Poleo Hacendado,0.70,1742776000.388049,estandar
Mercadona,11431,14,Infusión Tila Hacendado,0.85,1742776000.388115,estandar
Mercadona,11447,14,Infusión Cola de caballo Hacendado,1.20,1742776000.388182,estandar
Mercadona,11430,14,Infusión Manzanilla con anís Hacendado,0.85,1742776000.388309,estandar
Mercadona,11408,14,Infusión Relax Hacendado,1.05,1742776000.388381,estandar
Mercadona,11470,14,Infusión Laxsen sabor menta Hacendado,1.05,1742776000.388452,estandar
Mercadona,11453,14,Infusión Tomillo Hacendado,1.05,1742776000.388523,estandar
Mercadona,11427,14,Infusión Dormir Hacendado,1.05,1742776000.388593,estandar
Mercadona,13652,14,Infusión Rooibos cítricos Hacendado,1.15,1742776000.388664,estandar
Mercadona,15726,14,Infusión Digest Hacendado,1.05,1742776000.388735,estandar
Mercadona,8805,14,Infusión frutos rojos Hacendado,1.40,1742776000.388806,estandar
Mercadona,11415,14,Infusión Respir Hacendado,1.40,1742776000.388877,estandar
Mercadona,11400,14,Infusión Jengibre Hacendado,1.35,1742776000.388948,estandar
Mercadona,11454,14,Infusión Manzanilla sabor a miel Hacendado,1.15,1742776000.389019,estandar
Mercadona,11438,14,Infusión Cúrcuma Hacendado con manzana y canela,1.35,1742776000.389078,estandar
Mercadona,60672,14,Infusión quema grasas Hacendado,1.05,1742776000.389132,estandar
Mercadona,11468,14,Infusión Hinojo Hacendado,1.05,1742776000.389186,estandar
Mercadona,52607,14,Infusión manzana y canela Hacendado,1.40,1742776000.38924,estandar
Mercadona,86632,14,Infusión Yerba Mate Amanda,2.85,1742776000.389294,estandar
Mercadona,4241,1,"Aceite de oliva 0,4º Hacendado",21.25,1742776103.599853,estandar
Mercadona,4240,1,"Aceite de oliva 0,4º Hacendado",4.65,1742776103.600373,estandar
Mercadona,4717,1,Aceite de oliva virgen extra Hacendado,16.65,1742776103.600469,estandar
Mercadona,4740,1,Aceite de oliva virgen extra Hacendado,5.85,1742776103.600557,estandar
Mercadona,4706,1,Aceite de oliva virgen extra Hacendado Gran Selección,6.55,1742776103.600637,estandar
Mercadona,4641,1,Aceite de oliva 1º Hacendado,21.25,1742776103.600714,estandar
Mercadona,4640,1,Aceite de oliva 1º Hacendado,4.65,1742776103.600785,estandar
Mercadona,4711,1,Aceite de oliva virgen Hacendado,13.75,1742776103.600841,estandar
Mercadona,4749,1,Aceite de oliva virgen Hacendado,4.95,1742776103.600894,estandar
Mercadona,4718,1,Aceite de oliva virgen extra Hacendado,2.80,1742776103.600945,estandar
Mercadona,4850,1,Aceite de oliva virgen extra Picual Casa Juncal,5.95,1742776103.600996,estandar
Mercadona,4041,1,"Aceite de girasol refinado 0,2º Hacendado",8.70,1742776103.601049,estandar
Mercadona,4040,1,"Aceite de girasol refinado 0,2º Hacendado",1.79,1742776103.6011,estandar
Mercadona,4193,1,Aceite de coco virgen Hacendado,4.55,1742776103.601152,estandar
Mercadona,4940,2,Vinagre de vino blanco Hacendado,0.75,1742776103.601202,estandar
Mercadona,4957,2,Vinagre de manzana Hacendado,0.90,1742776103.601252,estandar
Mercadona,4903,2,Limón exprimido Hacendado,1.00,1742776103.601303,estandar
Mercadona,4908,2,Crema de vinagre balsámico de Módena Hacendado,1.75,1742776103.601354,estandar
Mercadona,13609,2,Vinagre de Jerez reserva Hacendado,2.00,1742776103.601404,estandar
Mercadona,66905,2,Bebida aromatizada a base de vino para cocinar Abuela Carola,2.35,1742776103.601454,estandar
Mercadona,4905,2,Reducción bálsamica de vinagre Pedro Ximénez Hacendado,2.25,1742776103.601505,estandar
Mercadona,26496,2,Vinagre balsámico de Módena Hacendado,2.35,1742776103.601554,estandar
Mercadona,19731,3,Sal fina Hacendado,0.40,1742776103.601607,estandar
Mercadona,16864,3,Sal fina de mesa Hacendado,0.75,1742776103.60166,estandar
Mercadona,19732,3,Sal yodada fina Hacendado,0.40,1742776103.601713,estandar
Mercadona,19733,3,Sal gruesa Hacendado,0.40,1742776103.601762,estandar
Mercadona,29007,33,Bicarbonato de sódio Hacendado,1.50,1742776103.601811,estandar
Mercadona,29006,33,Bicarbonato de sódio Hacendado,1.10,1742776103.601862,estandar
Mercadona,19740,3,Escamas de sal marina natural Polasal,2.00,1742776103.601912,estandar
Mercadona,19734,3,Sal gruesa para hornear Hacendado,1.25,1742776103.601961,estandar
Mercadona,34130,3,Sal de ajo Hacendado,1.80,1742776103.602011,estandar
Mercadona,29016,3,Sal de frutas sabor limón Hacendado,2.10,1742776103.602062,estandar
Mercadona,19713,3,Sal 60% menos de sodio Hacendado,2.30,1742776103.602112,estandar
Mercadona,19726,34,Preparado para ahumar Hacendado,3.30,1742776103.602162,estandar
Mercadona,8930,3,Sal rosa del Himalaya Hacendado,2.65,1742776103.602213,estandar
Mercadona,5598,4,Orégano Hacendado,1.00,1742776247.833763,estandar
Mercadona,5599,4,Perejil Hacendado,0.90,1742776247.834689,estandar
Mercadona,47994,4,Hoja de laurel Hacendado,0.85,1742776247.834754,estandar
Mercadona,34131,4,Hierbas provenzales Hacendado,1.20,1742776247.834832,estandar
Mercadona,34128,4,Albahaca Hacendado,1.25,1742776247.83488,estandar
Mercadona,34175,4,Romero Hacendado,1.35,1742776247.834959,estandar
Mercadona,5547,4,Tomillo Hacendado,1.05,1742776247.835025,estandar
Mercadona,52739,4,Eneldo Hacendado,1.85,1742776247.835094,estandar
Mercadona,34721,4,Cilantro Hacendado,1.85,1742776247.835164,estandar
Mercadona,60873,4,Ajo y Perejil Hacendado,1.35,1742776247.835228,estandar
Mercadona,34182,4,Colorante alimentario Hacendado,0.95,1742776247.835297,estandar
Mercadona,34184,4,Pimentón dulce Hacendado,1.00,1742776247.835367,estandar
Mercadona,34102,4,Pimentón dulce de la Vera Hacendado,1.85,1742776247.835428,estandar
Mercadona,34116,4,Azafrán molido Hacendado,1.80,1742776247.835497,estandar
Mercadona,8370,4,Azafrán hebra Hacendado,1.85,1742776247.835571,estandar
Mercadona,34183,4,Pimentón picante Hacendado,1.35,1742776247.835637,estandar
Mercadona,60573,4,Pimentón dulce Hacendado,1.30,1742776247.835702,estandar
Mercadona,34171,4,Pimienta negra molida Hacendado,1.30,1742776247.835767,estandar
Mercadona,67693,4,Molinillo pimienta negra Hacendado,1.85,1742776247.835834,estandar
Mercadona,34172,4,Pimienta negra en grano Hacendado,1.70,1742776247.835899,estandar
Mercadona,67694,4,Molinillo mix pimientas Hacendado,1.95,1742776247.835962,estandar
Mercadona,34170,4,Pimienta blanca molida Hacendado,2.30,1742776247.835997,estandar
Mercadona,86656,4,Ajo granulado Hacendado,1.20,1742776247.836028,estandar
Mercadona,34208,4,Cebolla frita crujiente Hacendado,1.15,1742776247.836059,estandar
Mercadona,34177,4,Canela molida Hacendado,1.00,1742776247.83609,estandar
Mercadona,34118,4,Canela molida Hacendado,2.80,1742776247.836121,estandar
Mercadona,52880,4,Canela en rama Hacendado,1.50,1742776247.836152,estandar
Mercadona,34117,4,Canela en rama Hacendado,4.25,1742776247.836183,estandar
Mercadona,34120,4,Comino molido Hacendado,1.20,1742776247.836213,estandar
Mercadona,34121,4,Comino en grano Hacendado,1.95,1742776247.836245,estandar
Mercadona,34125,4,Curry Hacendado,1.30,1742776247.836275,estandar
Mercadona,34173,4,Nuez moscada molida Hacendado,1.65,1742776247.836307,estandar
Mercadona,34138,4,Cebolla en polvo Hacendado,0.94,1742776247.836341,estandar
Mercadona,34178,4,Cayena guindillas Hacendado,1.36,1742776247.836371,estandar
Mercadona,37417,4,Cayena molida Hacendado,1.65,1742776247.836401,estandar
Mercadona,34163,4,Cúrcuma Hacendado,1.30,1742776247.836431,estandar
Mercadona,34149,4,Jengibre molido Hacendado,1.65,1742776247.83646,estandar
Mercadona,34130,4,Sal de ajo Hacendado,1.80,1742776247.83649,estandar
Mercadona,34113,4,Ñoras Hacendado,1.56,1742776247.83652,estandar
Mercadona,34122,4,Clavo en grano Hacendado,1.75,1742776247.836549,estandar
Mercadona,34123,4,Anís en grano Hacendado,2.00,1742776247.836583,estandar
Mercadona,60869,4,Piñones Hacendado,3.02,1742776247.836613,estandar
Mercadona,23353,34,Sazonador para fajitas Hacendado sabor tex-mex,0.85,1742776247.836643,estandar
Mercadona,11971,34,Sazonador ajo y limón Hacendado para carne y pescado,1.05,1742776247.836676,estandar
Mercadona,11972,34,Sazonador hierbas provenzales Hacendado para pollo y costillas,1.00,1742776247.836706,estandar
Mercadona,86659,34,Sazonador barbacoa Hacendado para pollo y costillas,1.30,1742776247.836736,estandar
Mercadona,34702,34,Sazonador para paella con azafrán Hacendado,1.50,1742776247.83677,estandar
Mercadona,17147,34,Sazonador para burritos Hacendado,1.30,1742776247.836799,estandar
Mercadona,86808,34,Sazonador pollo y carne Hacendado,1.40,1742776247.836829,estandar
Mercadona,60640,34,Sazonador pasta Hacendado,1.60,1742776247.836859,estandar
Mercadona,13406,5,Mayonesa Hacendado,1.20,1742776315.985024,estandar
Mercadona,52728,5,Mayonesa Hacendado,1.00,1742776315.985411,estandar
Mercadona,13407,5,Mayonesa Hacendado,1.40,1742776315.985478,estandar
Mercadona,23816,5,Mayonesa en sobres individuales Hacendado,1.30,1742776315.98553,estandar
Mercadona,35840,5,Mayonesa Hellmann's,2.65,1742776315.985592,estandar
Mercadona,35839,5,Salsa Original Ligeresa,2.35,1742776315.985637,estandar
Mercadona,17039,5,Salsa Original Ligeresa,2.65,1742776315.985685,estandar
Mercadona,17038,5,Mayonesa Ybarra,2.25,1742776315.985728,estandar
Mercadona,17166,5,Mayonesa Musa,2.45,1742776315.985779,estandar
Mercadona,15793,5,Salsa Light Hacendado,1.20,1742776315.985825,estandar
Mercadona,15794,5,Salsa Light Hacendado,1.40,1742776315.985868,estandar
Mercadona,23579,5,Ketchup Hacendado,1.15,1742776315.98591,estandar
Mercadona,67586,5,Ketchup en sobres individuales Hacendado,1.40,1742776315.986004,estandar
Mercadona,35343,5,Salsa de tomate Zero sin azúcares añadidos Hacendado,1.60,1742776315.986047,estandar
Mercadona,17229,5,Mostaza a la antigua Hacendado,1.70,1742776315.98609,estandar
Mercadona,17228,5,Mostaza de Dijon Hacendado,1.25,1742776315.986131,estandar
Mercadona,23410,5,Mostaza clásica Hacendado,1.35,1742776315.986172,estandar
Mercadona,17150,5,Allioli Chovi,1.45,1742776315.986214,estandar
Mercadona,17172,5,Allioli Hacendado,1.10,1742776315.986254,estandar
Mercadona,17173,5,Allioli en sobres individuales Hacendado,1.50,1742776315.986295,estandar
Mercadona,17132,5,Tomate frito Hacendado,1.35,1742776332.093233,estandar
Mercadona,17151,5,Tomate frito Hacendado,0.95,1742776332.093371,estandar
Mercadona,17108,5,Tomate frito Hacendado,0.90,1742776332.093425,estandar
Mercadona,17163,5,Tomate frito receta artesana Hacendado,2.10,1742776332.093471,estandar
Mercadona,17131,5,Tomate frito receta artesana Hacendado,1.50,1742776332.09351,estandar
Mercadona,17153,5,Tomate frito estilo casero Hacendado,1.20,1742776332.093547,estandar
Mercadona,17128,5,Tomate frito Hacendado con aceite de oliva,1.40,1742776332.093584,estandar
Mercadona,17330,5,Tomate frito sin azúcares añadidos Hacendado,1.10,1742776332.09362,estandar
Mercadona,17346,5,Salsa Barbacoa Hacendado,1.15,1742776332.093658,estandar
Mercadona,17502,5,Salsa pimienta verde Hacendado,1.25,1742776332.093692,estandar
Mercadona,17347,5,Salsa Burger Hacendado,1.35,1742776332.093729,estandar
Mercadona,17396,5,Salsa Piri Piri Hacendado,1.00,1742776332.093763,estandar
Mercadona,35412,5,Salsa curry Tikka Masala Hacendado picante,2.00,1742776332.093798,estandar
Mercadona,35438,5,Salsa Pesto con albahaca Hacendado,1.95,1742776332.093832,estandar
Mercadona,52858,5,Salsa de tomate Boloñesa Hacendado,1.90,1742776332.093871,estandar
Mercadona,52859,5,Salsa de tomate con Albahaca Hacendado,1.75,1742776332.093905,estandar
Mercadona,17410,5,Salsa fresca Trufa Hacendado,1.45,1742776332.093939,estandar
Mercadona,17409,5,Salsa fresca Queso Hacendado,1.45,1742776332.093973,estandar
Mercadona,35186,5,Salsa fresca Pesto con albahaca Hacendado,2.00,1742776332.09401,estandar
Mercadona,35184,5,Salsa fresca Setas Hacendado,1.65,1742776332.094043,estandar
Mercadona,35183,5,Salsa fresca Carbonara Hacendado,1.65,1742776332.094076,estandar
Mercadona,17360,5,Salsa de Soja Hacendado,1.25,1742776332.09411,estandar
Mercadona,17362,5,Salsa Teriyaki Hacendado,1.65,1742776332.094144,estandar
Mercadona,22721,5,Salsa Agridulce Hacendado,1.50,1742776332.094176,estandar
Mercadona,22613,5,Salsa Thai Chili dulce J-Lek,1.55,1742776332.094215,estandar
Mercadona,17382,5,Salsa de Soja sin gluten Hacendado,2.50,1742776332.094248,Celiaco
Mercadona,3840,5,Guacamole Hacendado,3.95,1742776332.094282,estandar
Mercadona,3852,5,Guacamole Hacendado,1.75,1742776332.094315,estandar
Mercadona,17327,5,Salsa Yogur Hacendado,1.20,1742776332.094347,estandar
Mercadona,16827,5,Salsa Mexicana Hacendado,1.25,1742776332.09438,estandar
Mercadona,17386,5,Salsa Ranch Hacendado,1.35,1742776332.094414,estandar
Mercadona,17366,5,Salsa César Hacendado,1.40,1742776332.094446,estandar
Mercadona,17265,5,Aliño de aceite con perejil y ajo Hacendado,1.75,1742776332.09448,estandar
Mercadona,52467,5,Salsa Miel y Mostaza Hacendado,1.45,1742776332.094513,estandar
Mercadona,17259,5,Salsa de Trufa,3.10,1742776332.094546,estandar
Mercadona,17348,5,Salsa Gajo Rústica Hacendado,1.35,1742776332.094579,estandar
Mercadona,35344,5,Salsa de Queso Hacendado,1.65,1742776332.094612,estandar
Mercadona,23137,5,Chili con carne Hacendado,2.80,1742776332.094645,estandar
Mercadona,23072,5,Salsa Cocktail Hacendado,1.40,1742776332.094678,estandar
Mercadona,34157,5,Carne de pimiento choricero Hacendado,1.55,1742776332.094711,estandar
Mercadona,17441,5,Pasta de sésamo Tahini Hacendado,2.95,1742776332.094746,estandar
Mercadona,8803,5,Salsa Bechamel Knorr,2.55,1742776332.094779,estandar
Mercadona,52630,6,Agua mineral grande Fuente Dehesa,1.28,1742776371.354927,estandar
Mercadona,15758,6,Agua mineral grande Fuente Dehesa,2.34,1742776371.355648,estandar
Mercadona,15759,6,Agua mineral grande Fuente Dehesa,0.39,1742776371.355725,estandar
Mercadona,15760,6,Agua mineral mediana Fuente Dehesa,3.00,1742776371.355784,estandar
Mercadona,15761,6,Agua mineral mediana Fuente Dehesa,0.50,1742776371.355837,estandar
Mercadona,15762,6,Agua mineral pequeña Fuente Dehesa,1.74,1742776371.355888,estandar
Mercadona,15763,6,Agua mineral pequeña Fuente Dehesa,0.29,1742776371.355938,estandar
Mercadona,22391,6,Agua mineral pequeña Fuente Dehesa tapón infantil,2.40,1742776371.356043,estandar
Mercadona,22392,6,Agua mineral pequeña Fuente Dehesa tapón infantil,0.40,1742776371.356102,estandar
Mercadona,27099,6,Agua mineral grande Nestlé Aquarel,3.72,1742776371.356159,estandar
Mercadona,27232,6,Agua mineral grande Nestlé Aquarel,0.62,1742776371.356214,estandar
Mercadona,27327,6,Agua mineral grande Solán de Cabras,5.52,1742776371.356274,estandar
Mercadona,27356,6,Agua mineral grande Solán de Cabras,0.92,1742776371.35633,estandar
Mercadona,28482,6,Agua mineral grande Aguadoy,0.92,1742776371.356384,estandar
Mercadona,27398,6,Agua mineral grande Aguadoy,0.81,1742776371.356439,estandar
Mercadona,28471,6,Agua mineral grande Aguadoy,1.50,1742776371.356493,estandar
Mercadona,28472,6,Agua mineral grande Aguadoy,0.25,1742776371.356547,estandar
Mercadona,28157,6,Agua mineral mediana Aguadoy,2.40,1742776371.356601,estandar
Mercadona,28158,6,Agua mineral mediana Aguadoy,0.40,1742776371.356655,estandar
Mercadona,27095,6,Agua mineral pequeña Aguadoy,1.44,1742776371.356708,estandar
Mercadona,27092,6,Agua mineral pequeña Aguadoy,0.24,1742776371.356761,estandar
Mercadona,28285,6,Agua mineral pequeña Aguadoy tapón infantil,1.56,1742776371.356815,estandar
Mercadona,28287,6,Agua mineral pequeña Aguadoy tapón infantil,0.26,1742776371.35687,estandar
Mercadona,27202,6,Agua mineral grande Liviana,4.80,1742776371.356924,estandar
Mercadona,27208,6,Agua mineral grande Liviana,0.80,1742776371.356978,estandar
Mercadona,28198,6,Agua de coco Hacendado 100% natural,2.60,1742776371.357032,estandar
Mercadona,27213,6,Agua mineral con gas grande Vichy Catalan,1.49,1742776371.357085,estandar
Mercadona,28185,6,Agua mineral con gas pequeña Vichy Catalan,5.89,1742776371.357139,estandar
Mercadona,27203,6,Agua de soda con sifón La Casa,1.60,1742776371.357192,estandar
Mercadona,28467,6,Agua mineral con gas grande Aguadoy,2.58,1742776371.357244,estandar
Mercadona,28468,6,Agua mineral con gas grande Aguadoy,0.43,1742776371.357297,estandar
Mercadona,28469,6,Agua mineral con gas pequeña Aguadoy,1.74,1742776371.35735,estandar
Mercadona,28470,6,Agua mineral con gas pequeña Aguadoy,0.29,1742776371.357444,estandar
Mercadona,27973,6,Gaseosa Hacendado grande,0.50,1742776371.357497,estandar
Mercadona,27972,6,Gaseosa Hacendado pequeña,1.92,1742776371.35755,estandar
Mercadona,27971,6,Gaseosa Hacendado pequeña,0.32,1742776371.357603,estandar
Mercadona,27733,6,Gaseosa La Casera grande,2.45,1742776371.357656,estandar
Mercadona,27735,6,Gaseosa La Casera grande,1.25,1742776371.357708,estandar
Mercadona,29608,6,Bebida isotónica limón Aquarius,1.99,1742776395.641654,estandar
Mercadona,29605,6,Bebida isotónica limón Aquarius,7.12,1742776395.641871,estandar
Mercadona,29625,6,Bebida isotónica limón Aquarius,0.95,1742776395.64219,estandar
Mercadona,28576,6,Bebida isotónica sabor cítrico Iso drink,1.00,1742776395.642255,estandar
Mercadona,28575,6,Bebida isotónica sabor cítrico Iso drink,2.70,1742776395.642307,estandar
Mercadona,28574,6,Bebida isotónica sabor cítrico Iso drink,0.45,1742776395.642356,estandar
Mercadona,29609,6,Bebida isotónica naranja Aquarius,1.99,1742776395.642404,estandar
Mercadona,29604,6,Bebida isotónica naranja Aquarius,7.12,1742776395.642451,estandar
Mercadona,29624,6,Bebida isotónica naranja Aquarius,0.95,1742776395.642501,estandar
Mercadona,29612,6,Bebida isotónica limón Aquarius zero azúcar,1.99,1742776395.642551,estandar
Mercadona,28688,6,Bebida isotónica de naranja Iso drink,1.00,1742776395.642597,estandar
Mercadona,28690,6,Bebida isotónica de naranja Iso drink,2.70,1742776395.642643,estandar
Mercadona,28689,6,Bebida isotónica de naranja Iso drink,0.45,1742776395.64269,estandar
Mercadona,29410,6,Bebida isotónica Iso On blue Hacendado,1.55,1742776395.642735,estandar
Mercadona,29080,6,Bebida isotónica Iso On blue Hacendado,0.70,1742776395.64278,estandar
Mercadona,11509,6,Bebida isotónica sabor cítrico Iso drink zero,1.00,1742776395.642825,estandar
Mercadona,5564,6,Bebida energética Energy Drink Zero Hacendado,2.40,1742776395.642874,estandar
Mercadona,27944,6,Bebida energética Zero Hacendado,0.40,1742776395.642919,estandar
